ホビールーム,,,1000,名詞,一般,*,*,*,*,ほびーるーむ,ホビールーム,ホビールーム
ランドマーク,,,1000,名詞,一般,*,*,*,*,らんどまーく,ランドマーク,ランドマーク
庭苑,,,1000,名詞,一般,*,*,*,*,ていえん,テイエン,テイエン
可能性,,,1000,名詞,一般,*,*,*,*,かのうせい,カノウセイ,カノウセイ
スローライフ,,,1000,名詞,一般,*,*,*,*,すろーらいふ,スローライフ,スローライフ
街区,,,1000,名詞,一般,*,*,*,*,がいく,ガイク,ガイク
観音裏,,,1000,名詞,一般,*,*,*,*,かんのんうら,カンノンウラ,カンノンウラ
浅草三丁目,,,1000,名詞,一般,*,*,*,*,あさくささんちょうめ,アサクササンチョウメ,アサクササンチョウメ
観光地,,,1000,名詞,一般,*,*,*,*,かんこうち,カンコウチ,カンコウチ
居住性,,,1000,名詞,一般,*,*,*,*,きょじゅうせい,キョジュウセイ,キョジュウセイ
貴賓席,,,1000,名詞,一般,*,*,*,*,きひんせき,キヒンセキ,キヒンセキ
東京スカイツリー,,,1000,名詞,一般,*,*,*,*,とうきょうすかいつりー,トウキョウスカイツリー,トウキョウスカイツリー
スカイツリー,,,1000,名詞,一般,*,*,*,*,すかいつりー,スカイツリー,スカイツリー
イーストエリア,,,1000,名詞,一般,*,*,*,*,いーすとえりあ,イーストエリア,イーストエリア
シティハウス,,,1000,名詞,一般,*,*,*,*,してぃはうす,シティハウス,シティハウス
一体感,,,1000,名詞,一般,*,*,*,*,いったいかん,イッタイカン,イッタイカン
作り手,,,1000,名詞,一般,*,*,*,*,つくりて,ツクリテ,ツクリテ
徒歩圏,,,1000,名詞,一般,*,*,*,*,とほけん,トホケン,トホケン
パークハウス,,,1000,名詞,一般,*,*,*,*,ぱーくはうす,パークハウス,パークハウス
錦糸町,,,1000,名詞,一般,*,*,*,*,きんしちょう,キンシチョウ,キンシチョウ
急増中,,,1000,名詞,一般,*,*,*,*,きゅうぞうちゅう,キュウゾウチュウ,キュウゾウチュウ
ヨーロッパ調,,,1000,名詞,一般,*,*,*,*,よーろっぱちょう,ヨーロッパチョウ,ヨーロッパチョウ
街並,,,1000,名詞,一般,*,*,*,*,まちなみ,マチナミ,マチナミ
街並み,,,1000,名詞,一般,*,*,*,*,まちなみ,マチナミ,マチナミ
幕張ベイタウン,,,1000,名詞,一般,*,*,*,*,まくはりべいたうん,マクハリベイタウン,マクハリベイタウン
京葉線,,,1000,名詞,一般,*,*,*,*,けいようせん,ケイヨウセン,ケイヨウセン
検見川浜,,,1000,名詞,一般,*,*,*,*,けみがわはま,ケミガワハマ,ケミガワハマ
商業施設,,,1000,名詞,一般,*,*,*,*,しょうぎょうしせつ,ショウギョウシセツ,ショウギョウシセツ
公共施設,,,1000,名詞,一般,*,*,*,*,こうきょうしせつ,コウキョウシセツ,コウキョウシセツ
利便性,,,1000,名詞,一般,*,*,*,*,りべんせい,リベンセイ,リベンセイ
液状化対策,,,1000,名詞,一般,*,*,*,*,えきじょうかたいさく,エキジョウカタイサク,エキジョウカタイサク
歩車分離,,,1000,名詞,一般,*,*,*,*,ほしゃぶんり,ホシャブンリ,ホシャブンリ
新都心,,,1000,名詞,一般,*,*,*,*,しんとしん,シントシン,シントシン
開放感,,,1000,名詞,一般,*,*,*,*,かいほうかん,カイホウカン,カイホウカン
西志津,,,1000,名詞,一般,*,*,*,*,にししづ,ニシシヅ,ニシシヅ
アリーナシート,,,1000,名詞,一般,*,*,*,*,ありーなしーと,アリーナシート,アリーナシート
自分自身,,,1000,名詞,一般,*,*,*,*,じぶんじしん,ジブンジシン,ジブンジシン
東武野田線,,,1000,名詞,一般,*,*,*,*,とうぶのだせん,トウブノダセン,トウブノダセン
居住性,,,1000,名詞,一般,*,*,*,*,きょじゅうせい,キョジュウセイ,キョジュウセイ
南向き,,,1000,名詞,一般,*,*,*,*,みなみむき,ミナミムキ,ミナミムキ
南西角地,,,1000,名詞,一般,*,*,*,*,なんせいかどち,ナンセイカドチ,ナンセイカドチ
植栽,,,1000,名詞,一般,*,*,*,*,しょくさい,ショクサイ,ショクサイ
品格,,,1000,名詞,一般,*,*,*,*,ひんかく,ヒンカク,ヒンカク
宿場町,,,1000,名詞,一般,*,*,*,*,しゅくばまち,シュクバマチ,シュクバマチ
埼玉県,,,1000,名詞,一般,*,*,*,*,さいたまけん,サイタマケン,サイタマケン
住宅街,,,1000,名詞,一般,*,*,*,*,じゅうたくがい,ジュウタクガイ,ジュウタクガイ
閑静な住宅街,,,1000,名詞,一般,*,*,*,*,かんせいなじゅうたくがい,カンセイナジュウタクガイ,カンセイナジュウタクガイ
南向き,,,1000,名詞,一般,*,*,*,*,みなみむき,ミナミムキ,ミナミムキ
ライフステージ,,,1000,名詞,一般,*,*,*,*,らいふすてーじ,ライフステージ,ライフステージ
機能性,,,1000,名詞,一般,*,*,*,*,きのうせい,キノウセイ,キノウセイ
駅徒歩,,,1000,名詞,一般,*,*,*,*,えきとほ,エキトホ,エキトホ
中野本町,,,1000,名詞,一般,*,*,*,*,なかのほんちょう,ナカノホンチョウ,ナカノホンチョウ
第一種低層住宅専用地域,,,1000,名詞,一般,*,*,*,*,だいいっしゅていそうじゅうたくせんようちいき,ダイイッシュテイソウジュウタクセンヨ　ウチイキ,ダイイッシュテイソウジュウタクセンヨウチイキ
文の京,,,1000,名詞,一般,*,*,*,*,ぶんのきょう,ブンノキョウ,ブンノキョウ
静域,,,1000,名詞,一般,*,*,*,*,せいいき,セイイキ,セイイキ
至邸,,,1000,名詞,一般,*,*,*,*,してい,シテイ,シテイ
主要道,,,1000,名詞,一般,*,*,*,*,しゅようどう,シュヨウドウ,シュヨウドウ
邸宅,,,1000,名詞,一般,*,*,*,*,ていたく,テイタク,テイタク
購入前,,,1000,名詞,一般,*,*,*,*,こうにゅうまえ,コウニュウマエ,コウニュウマエ
私庭,,,1000,名詞,一般,*,*,*,*,してい,シテイ,シテイ
丘陵,,,1000,名詞,一般,*,*,*,*,きゅうりょう,キュウリョウ,キュウリョウ
此の地,,,1000,名詞,一般,*,*,*,*,このち,コノチ,コノチ
南青山,,,1000,名詞,一般,*,*,*,*,みなみあおやま,ミナミアオヤマ,ミナミアオヤマ
日本的,,,1000,名詞,一般,*,*,*,*,にほんてき,ニホンテキ,ニホンテキ
世界的,,,1000,名詞,一般,*,*,*,*,せかいてき,セカイテキ,セカイテキ
国際人,,,1000,名詞,一般,*,*,*,*,こくさいじん,コクサイジン,コクサイジン
霊南坂,,,1000,名詞,一般,*,*,*,*,れいなんざか,レイナンザカ,レイナンザカ
江戸見坂,,,1000,名詞,一般,*,*,*,*,えどみざか,エドミザカ,エドミザカ
丘の上,,,1000,名詞,一般,*,*,*,*,おかのうえ,オカノウエ,オカノウエ
文京区,,,1000,名詞,一般,*,*,*,*,ぶんきょうく,ブンキョウク,ブンキョウク
丘の頂,,,1000,名詞,一般,*,*,*,*,おかのいただき,オカノイタダキ,オカノイタダキ
建築家,,,1000,名詞,一般,*,*,*,*,けんちくか,ケンチクカ,ケンチクカ
合理的,,,1000,名詞,一般,*,*,*,*,ごうりてき,ゴウリテキ,ゴウリテキ
近代的,,,1000,名詞,一般,*,*,*,*,きんだいてき,キンダイテキ,キンダイテキ
現代的,,,1000,名詞,一般,*,*,*,*,げんだいてき,ゲンダイテキ,ゲンダイテキ
街づくり,,,1000,名詞,一般,*,*,*,*,まちづくり,マチヅクリ,マチヅクリ
いつの日,,,1000,名詞,一般,*,*,*,*,いつのひ,イツノヒ,イツノヒ
マルチアクセス,,,1000,名詞,一般,*,*,*,*,まるちあくせす,マルチアクセス,マルチアクセス
ワンランク上,,,1000,名詞,一般,*,*,*,*,わんらんくうえ,ワンランクウエ,ワンランクウエ
開放的,,,1000,名詞,一般,*,*,*,*,かいほうてき,カイホウテキ,カイホウテキ
千年以上も前,,,1000,名詞,一般,*,*,*,*,せんねんいじょうもまえ,センネンイジョウモマエ,センネンイジョウモマエ
エントランス,,,1000,名詞,一般,*,*,*,*,えんとらんす,エントランス,エントランス
新都心,,,1000,名詞,一般,*,*,*,*,しんとしん,シントシン,シントシン
橋のたもと,,,1000,名詞,一般,*,*,*,*,はしのたもと,ハシノタモト,ハシノタモト
胸いっぱい,,,1000,名詞,一般,*,*,*,*,むねいっぱい,ムネイッパイ,ムネイッパイ
ファーストクラス,,,1000,名詞,一般,*,*,*,*,ふぁーすとくらす,ファーストクラス,ファーストクラス
無限大,,,1000,名詞,一般,*,*,*,*,むげんだい,ムゲンダイ,ムゲンダイ
本土寺,,,1000,名詞,一般,*,*,*,*,ほんどじ,ホンドジ,ホンドジ
市川市,,,1000,名詞,一般,*,*,*,*,いちかわし,イチカワシ,イチカワシ
駅周辺,,,1000,名詞,一般,*,*,*,*,えきしゅうへん,エキシュウヘン,エキシュウヘン
屋敷町,,,1000,名詞,一般,*,*,*,*,やしきまち,ヤシキマチ,ヤシキマチ
情緒的,,,1000,名詞,一般,*,*,*,*,じょうちょてき,ジョウチョテキ,ジョウチョテキ
庭園都市,,,1000,名詞,一般,*,*,*,*,ていえんとし,テイエントシ,テイエントシ
緑銅,,,1000,名詞,一般,*,*,*,*,りょくどう,リョクドウ,リョクドウ
暮らし心地,,,1000,名詞,一般,*,*,*,*,くらしごこち,クラシゴコチ,クラシゴコチ
邸苑,,,1000,名詞,一般,*,*,*,*,ていえん,テイエン,テイエン
武蔵野台地,,,1000,名詞,一般,*,*,*,*,むさしのだいち,ムサシノダイチ,ムサシノダイチ
井の頭恩賜公園,,,1000,名詞,一般,*,*,*,*,いのがしらおんしこうえん,イノガシラオンシコウエン,イノガシラオンシコウエン
善福寺川緑地,,,1000,名詞,一般,*,*,*,*,ぜんぷくちがわりょくち,ゼンプクチガワリョクチ,ゼンプクチガワリョクチ
住空間,,,1000,名詞,一般,*,*,*,*,じゅうくうかん,ジュウクウカン,ジュウクウカン
余年,,,1000,名詞,一般,*,*,*,*,よねん,ヨネン,ヨネン
目黒区,,,1000,名詞,一般,*,*,*,*,めぐろく,メグロク,メグロク
伝統的,,,1000,名詞,一般,*,*,*,*,でんとうてき,デントウテキ,デントウテキ
住思想,,,1000,名詞,一般,*,*,*,*,じゅうしそう,ジュウシソウ,ジュウシソウ
新たな歴史,,,1000,名詞,一般,*,*,*,*,あらたなれきし,アラタナレキシ,アラタナレキシ
安心感,,,1000,名詞,一般,*,*,*,*,あんしんかん,アンシンカン,アンシンカン
松戸宿,,,1000,名詞,一般,*,*,*,*,まつどしゅく,マツドシュク,マツドシュク
坂川,,,1000,名詞,一般,*,*,*,*,さかがわ,サカガワ,サカガワ
桜景,,,1000,名詞,一般,*,*,*,*,おうけい,オウケイ,オウケイ
八千代中央,,,1000,名詞,一般,*,*,*,*,やちよちゅうおう,ヤチヨチュウオウ,ヤチヨチュウオウ
終の住処,,,1000,名詞,一般,*,*,*,*,ついのすみか,ツイノスミカ,ツイノスミカ
価格以上,,,1000,名詞,一般,*,*,*,*,かかくいじょう,カカクイジョウ,カカクイジョウ
免震,,,1000,名詞,一般,*,*,*,*,めんしん,メンシン,メンシン
桜並木,,,1000,名詞,一般,*,*,*,*,さくらなみき,サクラナミキ,サクラナミキ
県庁所在地,,,1000,名詞,一般,*,*,*,*,けんちょうしょざいち,ケンチョウショザイチ,ケンチョウショザイチ
邸宅地,,,1000,名詞,一般,*,*,*,*,ていたくち,テイタクチ,テイタクチ
浦和高砂,,,1000,名詞,一般,*,*,*,*,うらわたかさご,ウラワタカサゴ,ウラワタカサゴ
県都,,,1000,名詞,一般,*,*,*,*,けんと,ケント,ケント
新奥の地,,,1000,名詞,一般,*,*,*,*,しんおくのち,シンオクノチ,シンオクノチ
逸邸,,,1000,名詞,一般,*,*,*,*,いってい,イッテイ,イッテイ
抱屋敷,,,1000,名詞,一般,*,*,*,*,かかえやしき,カカエヤシキ,カカエヤシキ
千年,,,1000,名詞,一般,*,*,*,*,せんねん,センネン,センネン
徳川家康,,,1000,名詞,一般,*,*,*,*,とくがわいえやす,トクガワイエヤス,トクガワイエヤス
本郷通り,,,1000,名詞,一般,*,*,*,*,ほんごうどおり,ホンゴウドオリ,ホンゴウドオリ
グリーンゾーン,,,1000,名詞,一般,*,*,*,*,ぐりーんぞーん,グリーンゾーン,グリーンゾーン
タワーフェイス,,,1000,名詞,一般,*,*,*,*,たわーふぇいす,タワーフェイス,タワーフェイス
未来的,,,1000,名詞,一般,*,*,*,*,みらいてき,ミライテキ,ミライテキ
ファサード,,,1000,名詞,一般,*,*,*,*,ふぁさーど,ファサード,ファサード
透明感,,,1000,名詞,一般,*,*,*,*,とうめいかん,トウメイカン,トウメイカン
超高層,,,1000,名詞,一般,*,*,*,*,ちょうこうそう,チョウコウソウ,チョウコウソウ
エルム通り,,,1000,名詞,一般,*,*,*,*,えるむどおり,エルムドオリ,エルムドオリ
正統派,,,1000,名詞,一般,*,*,*,*,せいとうは,セイトウハ,セイトウハ
緑景,,,1000,名詞,一般,*,*,*,*,りょくけい,リョクケイ,リョクケイ
都会的,,,1000,名詞,一般,*,*,*,*,とかいてき,トカイテキ,トカイテキ
駅前再開発,,,1000,名詞,一般,*,*,*,*,えきまえさいかいはつ,エキマエサイカイハツ,エキマエサイカイハツ
再開発,,,1000,名詞,一般,*,*,*,*,さいかいはつ,サイカイハツ,サイカイハツ
水景,,,1000,名詞,一般,*,*,*,*,すいけい,スイケイ,スイケイ
美邸,,,1000,名詞,一般,*,*,*,*,びてい,ビテイ,ビテイ
リバーフロント,,,1000,名詞,一般,*,*,*,*,りばーふろんと,リバーフロント,リバーフロント
リバーサイド,,,1000,名詞,一般,*,*,*,*,りばーさいど,リバーサイド,リバーサイド
優邸,,,1000,名詞,一般,*,*,*,*,ゆうてい,ユウテイ,ユウテイ
独創性,,,1000,名詞,一般,*,*,*,*,どくそうせい,ドクソウセイ,ドクソウセイ
独創的,,,1000,名詞,一般,*,*,*,*,どくそうてき,ドクソウテキ,ドクソウテキ
ガーデンシティ,,,1000,名詞,一般,*,*,*,*,がーでんしてぃ,ガーデンシティ,ガーデンシティ
